# file...... Load671Power.csv
# date...... Wed Aug 15 12:08:11 2018
# user...... hu000007
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-06-05 20:01:00 EDT,+76244.3+44849.6j,+115365+66422.5j,+119176+69264.9j,+64439.1+25244.2j,+69605.5+61416.6j,+143160+104655j
2000-06-05 21:01:00 EDT,+76596+45056.5j,+117776+67810.1j,+119004+69164.5j,+74649+29243.9j,+69601.5+61413.1j,+143078+104595j
2000-06-05 22:01:00 EDT,+76177.9+44810.6j,+115762+66650.8j,+119579+69499.2j,+70086.7+27456.7j,+69600.2+61412j,+143224+104701j
2000-06-05 23:01:00 EDT,+76438+44963.5j,+115875+66715.7j,+118544+68897.5j,+67155.3+26308.2j,+69604.7+61415.9j,+143409+104837j
2000-06-06 00:01:00 EDT,+76153.1+44795.9j,+115657+66590.3j,+119469+69434.7j,+73434.2+28768.1j,+69610.9+61421.4j,+142436+104125j
2000-06-06 01:01:00 EDT,+76219.2+44834.8j,+115322+66397.5j,+118876+69090.2j,+71662.8+28074.1j,+69601.6+61413.2j,+143908+105202j
2000-06-06 02:01:00 EDT,+76538.9+45022.9j,+117948+67909.3j,+117783+68455j,+75017+29388.1j,+69610.6+61421.1j,+142282+104013j
2000-06-06 03:01:00 EDT,+76484.4+44990.9j,+116376+67004.5j,+117512+68297.3j,+73173+28665.7j,+69593.5+61406j,+143133+104635j
2000-06-06 04:01:00 EDT,+76578.9+45046.4j,+117458+67627.6j,+117482+68280.3j,+68962.3+27016.2j,+69595.7+61408j,+143235+104710j
2000-06-06 05:01:00 EDT,+76571.6+45042.1j,+117643+67734j,+118827+69061.8j,+64987.1+25458.9j,+69586.6+61399.9j,+143472+104883j
2000-06-06 06:01:00 EDT,+76495.1+44997.1j,+117450+67622.9j,+119574+69496j,+65223.3+25551.4j,+69606.7+61417.7j,+142337+104053j
2000-06-06 07:01:00 EDT,+76198.6+44822.7j,+116046+66814.4j,+119613+69518.9j,+70231.7+27513.5j,+69588.3+61401.5j,+142255+103993j
2000-06-06 08:01:00 EDT,+76416.8+44951.1j,+116753+67221.3j,+117958+68556.8j,+73175.3+28666.6j,+69605.3+61416.5j,+143322+104773j
2000-06-06 09:01:00 EDT,+76547.5+45028j,+118420+68181.3j,+118200+68697.6j,+66470.2+26039.9j,+69594+61406.5j,+143574+104957j
2000-06-06 10:01:00 EDT,+76513.2+45007.8j,+118467+68208j,+118152+68669.7j,+63402.4+24838.1j,+69602.4+61413.9j,+144180+105401j
2000-06-06 11:01:00 EDT,+76391.6+44936.2j,+115454+66473.3j,+118810+69051.9j,+66126.5+25905.2j,+69592.1+61404.8j,+142638+104273j
2000-06-06 12:01:00 EDT,+76489.2+44993.6j,+117013+67371j,+118630+68947.4j,+69747.9+27323.9j,+69614.4+61424.4j,+143740+105079j
2000-06-06 13:01:00 EDT,+76352.4+44913.2j,+118463+68205.7j,+119449+69423.5j,+75459.2+29561.3j,+69599+61410.9j,+143360+104801j
2000-06-06 14:01:00 EDT,+76488.8+44993.4j,+115527+66515.8j,+118363+68792.3j,+65465.6+25646.3j,+69611.8+61422.2j,+144191+105408j
2000-06-06 15:01:00 EDT,+76390.2+44935.4j,+114904+66156.7j,+118458+68847.1j,+71250.3+27912.5j,+69607.6+61418.5j,+143935+105222j
2000-06-06 16:01:00 EDT,+76310.9+44888.8j,+116373+67002.9j,+118197+68695.7j,+68729.3+26924.9j,+69597.5+61409.6j,+143788+105114j
2000-06-06 17:01:00 EDT,+76076.9+44751.1j,+117514+67659.8j,+118271+68738.5j,+63445.7+24855j,+69607.5+61418.4j,+142093+103875j
2000-06-06 18:01:00 EDT,+76271.7+44865.7j,+117646+67735.7j,+118240+68720.6j,+70005.4+27424.8j,+69602.1+61413.6j,+143457+104872j
2000-06-06 19:01:00 EDT,+76347.6+44910.4j,+118151+68026.3j,+119349+69365.1j,+69067.8+27057.5j,+69607.4+61418.3j,+143579+104961j
2000-06-06 20:01:00 EDT,+76260+44858.8j,+117822+67837j,+118010+68586.7j,+73045+28615.5j,+69604.7+61415.9j,+142801+104393j
2000-06-06 21:01:00 EDT,+76137.2+44786.6j,+118442+68193.7j,+119230+69296.1j,+71734.8+28102.3j,+69613.1+61423.3j,+142209+103960j
2000-06-06 22:01:00 EDT,+76271.9+44865.8j,+115244+66352.5j,+117224+68129.9j,+72839.5+28535.1j,+69606.4+61417.4j,+144174+105396j
2000-06-06 23:01:00 EDT,+76348.7+44911j,+116359+66994.7j,+117671+68389.9j,+69417.5+27194.5j,+69613.1+61423.3j,+143303+104759j
2000-06-07 00:01:00 EDT,+76495.5+44997.4j,+116480+67064j,+119123+69234.1j,+63561.7+24900.4j,+69606.3+61417.3j,+142942+104495j
2000-06-07 01:01:00 EDT,+76368.2+44922.5j,+118515+68236j,+117340+68197.4j,+64891.3+25421.3j,+69608.1+61419j,+142342+104057j
2000-06-07 02:01:00 EDT,+76422.5+44954.4j,+116610+67139j,+117376+68218.3j,+72665.6+28467j,+69598.6+61410.5j,+143778+105107j
2000-06-07 03:01:00 EDT,+76100.5+44765j,+117835+67844.6j,+118970+69144.8j,+71427.7+27982j,+69605.3+61416.4j,+142265+104001j
2000-06-07 04:01:00 EDT,+76057.1+44739.5j,+114862+66132.7j,+116978+67987.2j,+75475.1+29567.5j,+69614.9+61425j,+144246+105449j
2000-06-07 05:01:00 EDT,+71445.7+42026.9j,+108626+62542.1j,+110686+64330.2j,+72975.2+28588.2j,+65192.6+57522.8j,+133341+97476.5j
2000-06-07 06:01:00 EDT,+67485.4+39697.3j,+104686+60273.5j,+115946+67387.5j,+70966.7+27801.4j,+67083.4+59191.2j,+131803+96352.3j
2000-06-07 07:01:00 EDT,+75279.6+44282.1j,+113154+65149.5j,+113620+66035.5j,+68157.6+26700.9j,+64928.2+57289.6j,+142328+104047j
2000-06-07 08:01:00 EDT,+72262.5+42507.3j,+110678+63723.7j,+115384+67060.7j,+50841.2+19917.2j,+66728.5+58878.1j,+133876+97867.7j
2000-06-07 09:01:00 EDT,+75272.3+44277.9j,+109796+63215.8j,+112312+65275.1j,+57108.9+22372.6j,+63272.9+55829.1j,+139476+101962j
2000-06-07 10:01:00 EDT,+73341.6+43142.1j,+111428+64155.7j,+112717+65511j,+66037.4+25870.3j,+66160.8+58377.2j,+132788+97072.8j
2000-06-07 11:01:00 EDT,+69059.5+40623.3j,+111611+64261.1j,+109630+63716.3j,+47517.7+18615.2j,+63737.6+56239j,+136291+99633.1j
2000-06-07 12:01:00 EDT,+76039.5+44729.1j,+106998+61604.7j,+112350+65297.6j,+47221.5+18499.1j,+68722+60637.1j,+134220+98119.8j
2000-06-07 13:01:00 EDT,+68086.3+40050.7j,+112929+65019.6j,+114134+66334.2j,+64571.7+25296.1j,+68617.7+60545j,+143937+105223j
2000-06-07 14:01:00 EDT,+71803.1+42237.1j,+113502+65349.9j,+113023+65688.7j,+55354.5+21685.3j,+66500.8+58677.2j,+138562+101294j
2000-06-07 15:01:00 EDT,+72525.7+42662.2j,+114410+65872.4j,+110008+63936.4j,+54603.4+21391j,+66597.2+58762.2j,+135966+99395.8j
2000-06-07 16:01:00 EDT,+71503.8+42061.1j,+111075+63952.2j,+109629+63716.2j,+52788.1+20679.9j,+65036.2+57384.9j,+135647+99163j
2000-06-07 17:01:00 EDT,+67344+39614.1j,+105293+60623.3j,+112178+65197.4j,+64969.5+25452j,+68392.7+60346.5j,+135465+99029.5j
2000-06-07 18:01:00 EDT,+72938.1+42904.8j,+113551+65377.7j,+112578+65429.8j,+66989.8+26243.4j,+66076.9+58303.2j,+132691+97002.1j
2000-06-07 19:01:00 EDT,+73605.2+43297.2j,+113945+65604.9j,+107599+62536j,+51539.8+20190.9j,+64869.9+57238.2j,+137498+100516j
2000-06-07 20:01:00 EDT,+74567.9+43863.5j,+112461+64750.1j,+107885+62702.7j,+64732+25358.9j,+68346.4+60305.7j,+139636+102079j
2000-06-07 21:01:00 EDT,+75807.7+44592.8j,+104184+59984.8j,+116448+67679j,+55054.5+21567.8j,+66185+58398.5j,+131956+96464.3j
2000-06-07 22:01:00 EDT,+74866.4+44039j,+106471+61301.6j,+113232+65809.9j,+43384+16995.8j,+65526.9+57817.8j,+133196+97370.9j
2000-06-07 23:01:00 EDT,+72679.5+42752.6j,+113954+65610.2j,+107467+62459.3j,+46732.2+18307.4j,+64597.7+56998j,+134758+98512.8j
2000-06-08 00:01:00 EDT,+70378.8+41399.3j,+104629+60241.1j,+112793+65555j,+58055.1+22743.2j,+68245.4+60216.6j,+132865+97129j
2000-06-08 01:01:00 EDT,+73220.5+43070.9j,+108668+62566.6j,+116254+67566.3j,+63672.4+24943.8j,+63780.6+56277j,+132698+97006.7j
2000-06-08 02:01:00 EDT,+73023.2+42954.8j,+112015+64493.5j,+113382+65897.5j,+53952.9+21136.2j,+64570.9+56974.3j,+135939+99375.8j
2000-06-08 03:01:00 EDT,+75988.3+44699j,+108558+62503.4j,+111161+64606.2j,+68445+26813.5j,+68295.5+60260.7j,+135780+99259.5j
2000-06-08 04:01:00 EDT,+67893.4+39937.3j,+111851+64399.1j,+113496+65963.4j,+61118.1+23943.2j,+63833.7+56323.9j,+132694+97004.1j
2000-06-08 05:01:00 EDT,+71715.5+42185.6j,+114512+65931.4j,+108897+63290.4j,+57376.8+22477.5j,+65767.1+58029.8j,+132051+96534.1j
2000-06-08 06:01:00 EDT,+71067.3+41804.3j,+104855+60371.3j,+107531+62496.5j,+47972.5+18793.4j,+66316.4+58514.4j,+134676+98452.8j
2000-06-08 07:01:00 EDT,+66600.8+39177j,+106441+61284j,+115876+67346.9j,+68671.3+26902.2j,+63909.4+56390.7j,+143591+104970j
2000-06-08 08:01:00 EDT,+67977.7+39986.9j,+108166+62277.5j,+108669+63157.8j,+46290+18134.2j,+63874.7+56360j,+133851+97849.7j
2000-06-08 09:01:00 EDT,+70850+41676.5j,+108568+62508.9j,+108662+63154j,+59085.8+23147j,+64665.4+57057.7j,+133826+97831.5j
2000-06-08 10:01:00 EDT,+74933.4+44078.5j,+114421+65878.7j,+116260+67569.6j,+71668.3+28076.2j,+65680.3+57953.2j,+136115+99504.5j
2000-06-08 11:01:00 EDT,+71084.5+41814.4j,+106492+61313.4j,+109801+63816j,+75167.3+29447j,+68398.9+60351.9j,+141191+103215j
2000-06-08 12:01:00 EDT,+70762.1+41624.8j,+113396+65288.4j,+110852+64427j,+46648.8+18274.8j,+63544.7+56068.8j,+132137+96596.9j
2000-06-08 13:01:00 EDT,+73233.4+43078.5j,+111642+64278.7j,+110711+64344.9j,+72161.3+28269.4j,+66414.2+58600.8j,+137114+100235j
2000-06-08 14:01:00 EDT,+69153.1+40678.3j,+107126+61678.4j,+110097+63988j,+70448.2+27598.2j,+67538.6+59592.9j,+133779+97797.3j
2000-06-08 15:01:00 EDT,+70043.1+41201.9j,+104992+60449.7j,+112658+65476.6j,+45642.7+17880.6j,+65893.5+58141.3j,+142679+104303j
2000-06-08 16:01:00 EDT,+75511.1+44418.3j,+114785+66088.2j,+114310+66436.4j,+61216+23981.5j,+68054.7+60048.2j,+139906+102276j
2000-06-08 17:01:00 EDT,+70296.3+41350.8j,+112764+64924.5j,+114844+66746.8j,+66353+25994j,+65070.5+57415.2j,+139911+102280j
2000-06-08 18:01:00 EDT,+69613.1+40948.9j,+113845+65547.2j,+114538+66569j,+72449.1+28382.1j,+66985+59104.4j,+135003+98691.8j
2000-06-08 19:01:00 EDT,+65826.4+38721.4j,+112589+64823.9j,+115696+67242.1j,+49644.1+19448.2j,+63905+56386.8j,+138797+101466j
2000-06-08 20:01:00 EDT,+73014.4+42949.7j,+105757+60890.6j,+116474+67694.5j,+69990.7+27419j,+64686.4+57076.2j,+138706+101399j
2000-06-08 21:01:00 EDT,+69286.7+40756.9j,+110883+63841.7j,+115839+67325.3j,+60673.2+23768.9j,+64292.6+56728.8j,+138861+101512j
2000-06-08 22:01:00 EDT,+73034+42961.2j,+106715+61441.9j,+111205+64632j,+59146.2+23170.7j,+67715.3+59748.8j,+138372+101155j
2000-06-08 23:01:00 EDT,+70460.3+41447.2j,+113995+65633.6j,+112603+65444.4j,+71748.8+28107.8j,+67074.9+59183.7j,+138240+101058j
2000-06-09 00:01:00 EDT,+75106.2+44180.1j,+111932+64445.5j,+114055+66288.4j,+65702.2+25739j,+67357+59432.7j,+132409+96795.4j
2000-06-09 01:01:00 EDT,+72840.2+42847.2j,+108229+62313.7j,+114652+66635.2j,+67866.3+26586.8j,+68005.1+60004.5j,+132949+97190j
2000-06-09 02:01:00 EDT,+73038.4+42963.8j,+111661+64289.7j,+115697+67242.9j,+52309.2+20492.3j,+66663.6+58820.8j,+141134+103174j
2000-06-09 03:01:00 EDT,+68581.1+40341.8j,+111963+64463.6j,+114762+66699.5j,+45718.8+17910.5j,+65906.2+58152.5j,+135390+98974.5j
2000-06-09 04:01:00 EDT,+74444.2+43790.7j,+104742+60305.7j,+109606+63702.6j,+70731.9+27709.4j,+64497+56909.1j,+133725+97757.6j
2000-06-09 05:01:00 EDT,+75851.2+44618.4j,+106305+61205.9j,+113199+65791j,+67014.5+26253.1j,+66961.2+59083.4j,+134247+98139.5j
2000-06-09 06:01:00 EDT,+70688.2+41581.3j,+104699+60281.3j,+116535+67729.5j,+61912.1+24254.2j,+67085.7+59193.3j,+135720+99216j
2000-06-09 07:01:00 EDT,+69595.1+40938.3j,+114137+65715.5j,+110556+64254.9j,+74621.9+29233.3j,+69152.7+61017.1j,+139495+101975j
2000-06-09 08:01:00 EDT,+70648.3+41557.8j,+113695+65460.9j,+109322+63537.5j,+68781.4+26945.3j,+64620.3+57017.9j,+137040+100181j
2000-06-09 09:01:00 EDT,+70593.8+41525.7j,+112435+64735.5j,+110133+64008.7j,+49617.3+19437.7j,+69142.6+61008.2j,+136729+99953.3j
2000-06-09 10:01:00 EDT,+75592.6+44466.2j,+106681+61422.5j,+115477+67114.8j,+47429.4+18580.6j,+65303.5+57620.7j,+141760+103631j
2000-06-09 11:01:00 EDT,+74685.1+43932.4j,+104436+60129.7j,+116678+67812.6j,+47745.5+18704.4j,+68305.6+60269.6j,+132407+96794j
2000-06-09 12:01:00 EDT,+71581.4+42106.7j,+105415+60693.5j,+112710+65506.9j,+47674.9+18676.8j,+64505.1+56916.2j,+140703+102859j
2000-06-09 13:01:00 EDT,+71217.3+41892.5j,+111764+64349.2j,+108730+63193.5j,+72085.6+28239.7j,+65218.9+57546.1j,+143160+104655j
2000-06-09 14:01:00 EDT,+75458.1+44387.1j,+114608+65986.5j,+107864+62690.1j,+75042.7+29398.2j,+65498.9+57793.2j,+138607+101327j
2000-06-09 15:01:00 EDT,+68837.6+40492.7j,+109875+63261.3j,+114878+66766.9j,+68536.6+26849.4j,+68206.9+60182.5j,+134579+98381.7j
2000-06-09 16:01:00 EDT,+68559.2+40329j,+109886+63267.9j,+107362+62398.7j,+45776.4+17933j,+68599+60528.5j,+135026+98708.9j
2000-06-09 17:01:00 EDT,+75416.3+44362.5j,+110304+63508.2j,+116374+67636.1j,+44014.4+17242.8j,+67135.2+59236.9j,+134105+98035.6j
2000-06-09 18:01:00 EDT,+72094.4+42408.4j,+110359+63540j,+110006+63935.1j,+72752.4+28500.9j,+68389.9+60344.1j,+139202+101762j
2000-06-09 19:01:00 EDT,+75725.4+44544.4j,+113643+65430.8j,+112432+65345.1j,+63755.4+24976.3j,+63659.4+56170j,+141007+103081j
2000-06-09 20:01:00 EDT,+66012.6+38830.9j,+113221+65187.7j,+112055+65126.1j,+59199.9+23191.7j,+68064.4+60056.8j,+134699+98469.5j
2000-06-09 21:01:00 EDT,+66804.3+39296.6j,+114535+65944.3j,+107362+62398.4j,+63846.9+25012.2j,+68576.5+60508.6j,+142270+104004j
2000-06-09 22:01:00 EDT,+70207+41298.2j,+112560+64807.4j,+111288+64680.1j,+74499.6+29185.4j,+67516+59572.9j,+131788+96341.9j
2000-06-09 23:01:00 EDT,+73257.8+43092.8j,+105246+60596.3j,+115692+67239.7j,+68252.3+26738j,+68114.8+60101.3j,+136029+99442.2j
2000-06-10 00:01:00 EDT,+71951.6+42324.5j,+105619+60810.7j,+109189+63460.2j,+70826.4+27746.4j,+63781.3+56277.6j,+135153+98801.2j
2000-06-10 01:01:00 EDT,+70565.1+41508.9j,+111142+63991j,+107536+62499.6j,+69414.7+27193.4j,+64067.2+56529.9j,+132515+96873.2j
2000-06-10 02:01:00 EDT,+66389.3+39052.5j,+111305+64084.9j,+108552+63090.2j,+70695.1+27695j,+65465.5+57763.6j,+134426+98269.8j
2000-06-10 03:01:00 EDT,+71931.7+42312.8j,+111284+64072.7j,+115342+67036.1j,+67655.6+26504.3j,+68938.8+60828.3j,+133950+97922.1j
2000-06-10 04:01:00 EDT,+73659.9+43329.4j,+112343+64682.5j,+110306+64109.2j,+50626.5+19833.1j,+68560+60494.1j,+135027+98709j
2000-06-10 05:01:00 EDT,+71623.2+42131.3j,+108217+62306.6j,+110812+64403.6j,+67123.5+26295.8j,+64531.5+56939.5j,+132897+97152.6j
2000-06-10 06:01:00 EDT,+73676.3+43339j,+110423+63577.1j,+115018+66848.2j,+73912+28955.2j,+65817.2+58074j,+142063+103853j
2000-06-10 07:01:00 EDT,+68187.9+40110.5j,+112600+64830.1j,+107260+62339j,+46193.2+18096.3j,+67580.6+59630j,+135104+98765.7j
2000-06-10 08:01:00 EDT,+72617.6+42716.2j,+106574+61360.6j,+116413+67658.8j,+60582.6+23733.4j,+68879.7+60776.2j,+133162+97345.8j
2000-06-10 09:01:00 EDT,+74034.8+43549.9j,+106942+61572.9j,+108898+63291.1j,+56118.1+21984.4j,+67822.6+59843.4j,+132661+96980.1j
2000-06-10 10:01:00 EDT,+72661.8+42742.2j,+111235+64044.5j,+112928+65633.5j,+69888.2+27378.9j,+67817.2+59838.7j,+136781+99991.4j
2000-06-10 11:01:00 EDT,+74512.9+43831.1j,+112021+64497j,+113979+66244.3j,+47365+18555.4j,+68799.4+60705.4j,+140017+102357j
2000-06-10 12:01:00 EDT,+69635.5+40962j,+105555+60773.9j,+109311+63531j,+60350.6+23642.5j,+64175.1+56625.1j,+136713+99942.2j
2000-06-10 13:01:00 EDT,+69886.6+41109.8j,+112268+64639.3j,+116707+67829.5j,+67934+26613.3j,+67089.6+59196.7j,+137152+100263j
2000-06-10 14:01:00 EDT,+74296.2+43703.6j,+110359+63539.8j,+112238+65232.4j,+55829.2+21871.3j,+67640.2+59682.5j,+139108+101693j
2000-06-10 15:01:00 EDT,+75683.6+44519.8j,+106280+61191.6j,+114079+66302.6j,+47738.5+18701.7j,+66263.6+58467.8j,+138641+101352j
2000-06-10 16:01:00 EDT,+70074+41220j,+111645+64280.2j,+116615+67776.5j,+68670+26901.6j,+69228.6+61084j,+138214+101039j
2000-06-10 17:01:00 EDT,+70403.4+41413.8j,+110273+63490.7j,+110538+64244.3j,+67623.8+26491.8j,+64133.2+56588.1j,+141167+103198j
2000-06-10 18:01:00 EDT,+73791.9+43407j,+114323+65822.4j,+113879+66186.2j,+58137.7+22775.6j,+65517.4+57809.5j,+133783+97800.1j
2000-06-10 19:01:00 EDT,+69204.8+40708.7j,+113300+65233.6j,+115238+66975.9j,+51060+20002.9j,+64230.1+56673.6j,+144152+105380j
2000-06-10 20:01:00 EDT,+69211.5+40712.6j,+109907+63279.6j,+108623+63131.1j,+46119.9+18067.6j,+69604.1+61415.4j,+137513+100527j
2000-06-10 21:01:00 EDT,+70186.3+41286j,+108520+62481.3j,+109285+63516j,+69872.7+27372.8j,+65777+58038.5j,+140415+102648j
2000-06-10 22:01:00 EDT,+67644+39790.6j,+104816+60348.5j,+112384+65317.5j,+74698.2+29263.2j,+67708.1+59742.4j,+134486+98314.2j
2000-06-10 23:01:00 EDT,+72976.8+42927.6j,+112937+65024.4j,+111465+64783j,+53802.5+21077.3j,+63417.2+55956.3j,+142618+104259j
2000-06-11 00:01:00 EDT,+69517.7+40892.7j,+106181+61134.4j,+107710+62600.8j,+48279.6+18913.7j,+66452.4+58634.5j,+131874+96404.6j
2000-06-11 01:01:00 EDT,+71435+42020.6j,+114842+66121.4j,+116251+67564.5j,+43717.5+17126.4j,+64520.3+56929.7j,+131847+96385.1j
2000-06-11 02:01:00 EDT,+66048.2+38851.9j,+107435+61856.4j,+108120+62838.8j,+71386.8+27966j,+66278.1+58480.7j,+134540+98353.4j
2000-06-11 03:01:00 EDT,+70899.5+41705.6j,+113583+65396.5j,+112770+65541.5j,+70230.1+27512.8j,+66446.8+58629.6j,+142715+104329j
2000-06-11 04:01:00 EDT,+72733.8+42784.6j,+110100+63391.2j,+109625+63713.7j,+71385.8+27965.6j,+63643.7+56156.2j,+144067+105318j
2000-06-11 05:01:00 EDT,+72509.5+42652.7j,+111271+64065.3j,+109503+63642.8j,+69317+27155.1j,+64743.3+57126.5j,+136289+99632j
2000-06-11 06:01:00 EDT,+66321.1+39012.4j,+106435+61280.9j,+110230+64065.1j,+57651.2+22585j,+65845.9+58099.3j,+136680+99917.6j
2000-06-11 07:01:00 EDT,+70942.3+41730.7j,+114809+66102.3j,+109331+63542.6j,+68618.1+26881.3j,+68065.2+60057.5j,+141852+103699j
2000-06-11 08:01:00 EDT,+69427.5+40839.7j,+113311+65239.9j,+116812+67891j,+69297.2+27147.4j,+63887.3+56371.1j,+137570+100568j
2000-06-11 09:01:00 EDT,+73832+43430.6j,+113395+65288j,+116587+67759.7j,+71209.3+27896.4j,+67441.8+59507.5j,+136121+99509.1j
2000-06-11 10:01:00 EDT,+71724.2+42190.7j,+114772+66080.9j,+108522+63072.7j,+43644.1+17097.7j,+68450.7+60397.7j,+135945+99380.8j
2000-06-11 11:01:00 EDT,+67234+39549.4j,+114194+65748j,+113656+66056.7j,+53366.4+20906.4j,+64325.8+56758j,+140011+102353j
2000-06-11 12:01:00 EDT,+68257+40151.2j,+113773+65505.7j,+114100+66314.7j,+48285.4+18915.9j,+66747.1+58894.5j,+140825+102948j
2000-06-11 13:01:00 EDT,+74468.2+43804.8j,+104309+60056.4j,+109550+63670j,+75417.8+29545.1j,+66308.4+58507.4j,+142111+103888j
2000-06-11 14:01:00 EDT,+75360.5+44329.7j,+111611+64260.8j,+115371+67053.1j,+61655.7+24153.8j,+65369.4+57678.9j,+137017+100164j
2000-06-11 15:01:00 EDT,+70412.3+41419j,+112268+64639j,+111812+64984.6j,+73447.5+28773.2j,+66257.5+58462.5j,+135941+99377.3j
2000-06-11 16:01:00 EDT,+67170.9+39512.3j,+112612+64837.3j,+109706+63760.9j,+56852.7+22272.2j,+63419.2+55958.1j,+134150+98068.1j
2000-06-11 17:01:00 EDT,+75849.1+44617.1j,+108033+62200.6j,+112785+65550j,+68149.9+26697.9j,+64268.9+56707.8j,+137328+100391j
2000-06-11 18:01:00 EDT,+74867.5+44039.7j,+114136+65714.5j,+108575+63103.2j,+74424.3+29155.9j,+68768.6+60678.2j,+133601+97666.6j
2000-06-11 19:01:00 EDT,+74471.6+43806.8j,+113657+65439.1j,+112585+65434j,+62408.6+24448.7j,+68122.6+60108.2j,+133104+97303.7j
2000-06-11 20:01:00 EDT,+69244.3+40731.9j,+104419+60120.3j,+108886+63284j,+55489+21738j,+64638.2+57033.7j,+141397+103366j
2000-06-11 21:01:00 EDT,+67376.7+39633.3j,+111966+64465.4j,+110120+64001.5j,+65230.2+25554.1j,+69179.7+61040.9j,+141168+103198j
2000-06-11 22:01:00 EDT,+75305.6+44297.4j,+112520+64784.3j,+111305+64689.9j,+60768.1+23806.1j,+63798.8+56293j,+133581+97652.6j
2000-06-11 23:01:00 EDT,+65765.6+38685.6j,+104081+59925.6j,+107243+62329.1j,+43277.6+16954.1j,+63226.3+55787.9j,+131620+96219.1j
2000-06-12 00:01:00 EDT,+69776.1+41044.8j,+116574+67118.3j,+110468+64203.6j,+43300.3+16963j,+66096.6+58320.5j,+142291+104019j
2000-06-12 01:01:00 EDT,+68675.5+40397.4j,+107980+62170.2j,+114677+66650j,+49538.4+19406.8j,+64617.4+57015.3j,+139324+101851j
2000-06-12 02:01:00 EDT,+71882.2+42283.6j,+109367+62968.6j,+108255+62917.3j,+43387.6+16997.2j,+65370.3+57679.7j,+140348+102599j
2000-06-12 03:01:00 EDT,+71568.8+42099.3j,+108236+62317.5j,+108431+63020j,+48373.9+18950.6j,+67370.4+59444.4j,+144155+105383j
2000-06-12 04:01:00 EDT,+71866.8+42274.6j,+104244+60019.4j,+114793+66717.4j,+46668.9+18282.7j,+66828.4+58966.2j,+133224+97391.3j
2000-06-12 05:01:00 EDT,+70105.7+41238.6j,+110134+63410.7j,+111349+64715.6j,+48869.6+19144.8j,+67878.7+59892.9j,+142858+104434j
2000-06-12 06:01:00 EDT,+67248.7+39558.1j,+111483+64187j,+118710+68993.9j,+48952.3+19177.2j,+68803.3+60708.8j,+144079+105327j
2000-06-12 07:01:00 EDT,+66544.7+39143.9j,+110866+63831.9j,+113472+65949.4j,+44357.3+17377.1j,+65406+57711.2j,+136763+99978.6j
2000-06-12 08:01:00 EDT,+69431.8+40842.3j,+108790+62636.9j,+110132+64008.6j,+49177+19265.2j,+65505.8+57799.2j,+131818+96363.6j
2000-06-12 09:01:00 EDT,+67021.2+39424.2j,+106078+61075.5j,+116633+67786.8j,+47269.7+18518j,+67020.8+59136j,+138177+101012j
2000-06-12 10:01:00 EDT,+69501.3+40883.1j,+114414+65874.8j,+117611+68355.2j,+48332.1+18934.2j,+65509.6+57802.6j,+142202+103955j
2000-06-12 11:01:00 EDT,+69947.8+41145.8j,+110370+63546.5j,+115531+67146.2j,+49645.4+19448.7j,+63544+56068.2j,+139576+102035j
2000-06-12 12:01:00 EDT,+66857.2+39327.8j,+111533+64215.9j,+116948+67969.6j,+48551.8+19020.3j,+63623.9+56138.8j,+138858+101510j
2000-06-12 13:01:00 EDT,+67390.8+39641.7j,+116206+66906.3j,+108742+63200.7j,+45974.5+18010.6j,+67981.2+59983.4j,+140513+102720j
2000-06-12 14:01:00 EDT,+66642.9+39201.7j,+109897+63273.8j,+108600+63117.8j,+43656+17102.3j,+67448.2+59513.1j,+137350+100408j
2000-06-12 15:01:00 EDT,+71178.1+41869.5j,+109068+62796.7j,+108152+62857.3j,+48146.2+18861.4j,+68753.7+60665j,+134206+98109.2j
2000-06-12 16:01:00 EDT,+69542.8+40907.5j,+105733+60876.4j,+118896+69102.1j,+43589.3+17076.2j,+63582.4+56102.1j,+136195+99563.3j
2000-06-12 17:01:00 EDT,+70001.8+41177.5j,+105251+60599.1j,+113016+65684.4j,+47557.6+18630.8j,+67720.5+59753.4j,+140480+102696j
2000-06-12 18:01:00 EDT,+70376.3+41397.8j,+111676+64298.5j,+113786+66132.3j,+43476.3+17031.9j,+65269.3+57590.6j,+142382+104086j
2000-06-12 19:01:00 EDT,+70885.6+41697.4j,+111460+64174j,+112370+65309.1j,+45194.5+17705.1j,+68732+60645.9j,+133092+97295j
2000-06-12 20:01:00 EDT,+70912.7+41713.3j,+111714+64320j,+119580+69499.5j,+47896.4+18763.6j,+63506.9+56035.5j,+143957+105238j
2000-06-12 21:01:00 EDT,+68456.6+40268.6j,+107792+62061.8j,+118085+68630.6j,+46222.9+18107.9j,+68305.2+60269.3j,+132428+96809.8j
2000-06-12 22:01:00 EDT,+70331+41371.2j,+106552+61347.9j,+112543+65409.5j,+45211.3+17711.6j,+66271.7+58475j,+142680+104304j
2000-06-12 23:01:00 EDT,+68473+40278.2j,+115496+66497.8j,+110167+64028.9j,+46782.5+18327.2j,+65500.8+57794.8j,+142955+104505j
